Ditta,Rag. Soc.(attivita'),Tipo_stampa,DataStoDit,DataStoAna,CodAnacf,DataInizio,DataFine,CodiceConto,Descr_conto,ContoChiusura,Saldo_apertura,Progr_dare,Progr_avere,Saldo_preced,Num_riga,Data_registraz,Cod_causale,Descrizione,CodiceControp,Descr_controp,Num_documento,Num_documento_ori,Data_documento,Importo_dare,Importo_avere,Importo_saldo,Attivita_ETS,Codice_UnProd,Descr_UnProD,CodAnacfControp,DescrAgg,DescrAgg2,DescrAgg3
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","1.910,78","393,9","1.516,88",5,15/01/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"260,27",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.171,05","393,9","1.777,15",6,18/01/2025,100,PAG.TO FORN.    TME ITALIA SRL,18/40/501,ACCONTI A FORNITORI,,,,,"130,76","1.646,39",,0,,24776,TME ITALIA SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.171,05","524,66","1.646,39",7,18/01/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"130,76",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/01/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.301,81","524,66","1.777,15",8,20/01/2025,27,S/DO FATTURA,40/00114,FIVERR INTERNATIONAL LTD.,5/96,FI62568804684,20/01/2025,,"41,75","1.735,40",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.301,81","566,41","1.735,40",9,22/01/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"41,75",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,03/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.343,56","566,41","1.777,15",10,03/02/2025,27,S/DO FATTURA,40/00114,FIVERR INTERNATIONAL LTD.,12/96,FI31269436491,03/02/2025,,"216,58","1.560,57",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.343,56","782,99","1.560,57",11,04/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"216,58",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.560,14","782,99","1.777,15",12,12/02/2025,101,PAG. FATT.      SEED DEVELOPME,,,,,,,"2.392,86","615,71-",,0,,,SEED DEVELOPMENT,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.560,14","3.175,85","615,71-",13,12/02/2025,100,PAG.TO ANT.FORN SHENZHEN AILIP,,,,,,,"4.668,06","5.283,77-",,0,,,SHENZHEN AILIPU,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,12/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.560,14","7.843,91","5.283,77-",14,12/02/2025,27,S/DO FATTURA,40/00114,FIVERR INTERNATIONAL LTD.,13/96,FI74669857082,12/02/2025,,"855,46","6.139,23-",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","2.560,14","8.699,37","6.139,23-",15,13/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"4.668,06",,"1.471,17-",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","7.228,20","8.699,37","1.471,17-",16,13/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"2.392,86",,"921,69",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","9.621,06","8.699,37","921,69",17,14/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"855,46",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","10.476,52","8.699,37","1.777,15",18,18/02/2025,27,S/DO FATTURA,40/00104,TME ITALIA SRL,39/00,6257504360,18/02/2025,,"684,3","1.092,85",,0,,218790,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","10.476,52","9.383,67","1.092,85",19,18/02/2025,27,S/DO FATTURA,40/00008,WEERG SRL,37/00,2025-4936,18/02/2025,,"400,89","691,96",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","10.476,52","9.784,56","691,96",20,18/02/2025,27,S/DO FATTURA    BENI,40/00126,DIGIKEY,8/95,110270234,18/02/2025,,"336,08","355,88",,0,,520376,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","10.476,52","10.120,64","355,88",21,19/02/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"684,3",,"1.040,18",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","11.160,82","10.120,64","1.040,18",22,19/02/2025,100,PAG.TO          EBAY SRL,66/30/491,ALTRI ACQUISTI INDEDUCIBILI,,,,,"138,3","901,88",,0,,24776,EBAY SRL,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","11.160,82","10.258,94","901,88",23,19/02/2025,100,PAG.TO          EBAY SARL,66/30/491,ALTRI ACQUISTI INDEDUCIBILI,,,,,"51,52","850,36",,0,,24776,EBAY SARL,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","11.160,82","10.310,46","850,36",24,20/02/2025,100,ADD.PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"336,08",,"1.186,44",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","11.496,90","10.310,46","1.186,44",25,20/02/2025,100,ADD.PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"400,89",,"1.587,33",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","11.897,79","10.310,46","1.587,33",26,20/02/2025,100,PAG.TO          ALIPAY LIMITED,66/30/491,ALTRI ACQUISTI INDEDUCIBILI,,,,,"157,71","1.429,62",,0,,24776,ALIPAY LIMITED,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","11.897,79","10.468,17","1.429,62",27,21/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"138,3",,"1.567,92",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.036,09","10.468,17","1.567,92",28,21/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"157,71",,"1.725,63",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.193,80","10.468,17","1.725,63",29,21/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"51,52",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,21/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.245,32","10.468,17","1.777,15",30,21/02/2025,27,S/DO FATTURA    SERVIZI,40/00126,DIGIKEY,7/95,110381958,21/02/2025,,"57,6","1.719,55",,0,,520376,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.245,32","10.525,77","1.719,55",31,25/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"57,6",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.302,92","10.525,77","1.777,15",32,25/02/2025,100,PAG.TO ANT.FORN DHL,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,,,,,"50,34","1.726,81",,0,,24776,DHL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.302,92","10.576,11","1.726,81",33,25/02/2025,100,PAG.TO ALIPAY   LIMITED,,,,,,,"1.265,48","461,33",,0,,,LIMITED,WENZHOU MINGDUN IMPORT AND EXP,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.302,92","11.841,59","461,33",34,25/02/2025,100,PAG.TO          EBAY SARL,66/30/491,ALTRI ACQUISTI INDEDUCIBILI,,,,,"212,1","249,23",,0,,24776,EBAY SARL,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","12.302,92","12.053,69","249,23",35,26/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"1.265,48",,"1.514,71",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","13.568,40","12.053,69","1.514,71",36,26/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"50,34",,"1.565,05",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","13.618,74","12.053,69","1.565,05",37,26/02/2025,100,PAG.TO          DIGI-KEY CORPO,40/00126,DIGIKEY,,,,,72,"1.493,05",,0,,520376,DIGI-KEY CORPORATI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","13.618,74","12.125,69","1.493,05",38,27/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"212,1",,"1.705,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/02/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","13.830,84","12.125,69","1.705,15",39,27/02/2025,27,S/DO FATTURA,40/00008,WEERG SRL,62/00,2025-6067,27/02/2025,,"2.022,27","317,12-",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","13.830,84","14.147,96","317,12-",40,28/02/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,72,,"245,12-",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","13.902,84","14.147,96","245,12-",41,03/03/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"2.022,27",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","15.925,11","14.147,96","1.777,15",42,10/03/2025,100,PAG.TO PASTI    BURGER,68/05/400,SPESE PASTI SOGGIORNI INDEDUCIBI,,,,,"66,6","1.710,55",,0,,24776,BURGER,N FRIENDS,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","15.925,11","14.214,56","1.710,55",43,12/03/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"66,6",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,29/03/2025,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","15.991,71","14.214,56","1.777,15",44,29/03/2025,27,S/DO FATTURA,40/00008,WEERG SRL,95/00,2025-9471,29/03/2025,,"108,18","1.668,97",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","15.991,71","14.322,74","1.668,97",45,01/04/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"108,18",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.099,89","14.322,74","1.777,15",46,15/04/2025,100,PAG.TO          FIVER INTERNAT,40/00114,FIVERR INTERNATIONAL LTD.,,,,,"69,08","1.708,07",,0,,515328,FIVER INTERNATIONA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.099,89","14.391,82","1.708,07",47,17/04/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"69,08",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.168,97","14.391,82","1.777,15",48,16/05/2025,100,PAG.TO FORN.    DHL,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,,,,,"66,68","1.710,47",,0,,24776,DHL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.168,97","14.458,50","1.710,47",49,19/05/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"66,68",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.235,65","14.458,50","1.777,15",50,05/06/2025,100,PAG.TO FORN.    WAVESHARE,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,,,,,"346,71","1.430,44",,0,,24776,WAVESHARE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.235,65","14.805,21","1.430,44",51,09/06/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"346,71",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.582,36","14.805,21","1.777,15",52,04/07/2025,100,PAG.TO FORN     WELECTRON,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,,,,,"34,9","1.742,25",,0,,24776,WELECTRON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.582,36","14.840,11","1.742,25",53,07/07/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"34,9",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.617,26","14.840,11","1.777,15",54,23/07/2025,100,PAG.TO FORN.    FIVERR,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,,,,,"31,44","1.745,71",,0,,24776,FIVERR,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.617,26","14.871,55","1.745,71",55,25/07/2025,100,ADDEBITO PAYPAL,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"31,44",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.648,70","14.871,55","1.777,15",56,08/08/2025,100,PAG.TO          SEED DEVELOPEM,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,,,,,"54,54","1.722,61",,0,,24776,SEED DEVELOPEMENT,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/05/2006,CARTA PAYPAL,55/05/010,"1.777,15","16.648,70","14.926,09","1.722,61",57,11/08/2025,100,ADDEBITO PAYPAL,24/05/2003,CARTA DI CREDITO 2784,,,,"54,54",,"1.777,15",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/15/005,CASSA,55/05/010,"1.335,35",,,"1.335,35",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"1.335,35",,"1.335,35",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/01/2025,24776,01/01/2025,31/08/2025,24/15/005,CASSA,55/05/010,"1.335,35","1.335,35",,"1.335,35",2,18/01/2025,27,S/DO FATTURA,40/00008,WEERG SRL,10/00,2025-1496,18/01/2025,,"132,24","1.203,11",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/15/005,CASSA,55/05/010,"1.335,35","1.335,35","132,24","1.203,11",3,06/03/2025,100,PRELIEVO        PER CASSA,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,50,,"1.253,11",,0,,24776,PER CASSA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/15/005,CASSA,55/05/010,"1.335,35","1.385,35","132,24","1.253,11",4,10/03/2025,100,PRELIEVO        PER CASSA,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,300,,"1.553,11",,0,,24776,PER CASSA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,24/15/005,CASSA,55/05/010,"1.335,35","1.685,35","132,24","1.553,11",5,17/03/2025,100,PRELIEVO        PER CASSA,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,80,,"1.633,11",,0,,24776,PER CASSA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/01/2024,24776,01/01/2025,31/08/2025,26/10/2005,RISCONTI ATTIVI,55/05/010,"104,28",,,"104,28",1,01/01/2025,27,RISCONTI ATTIVI RINNOVO LICENZ,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,48/00,,27/01/2024,,"1,63","102,65",,0,,24776,RINNOVO LICENZA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/07/2024,24776,01/01/2025,31/08/2025,26/10/2005,RISCONTI ATTIVI,55/05/010,"104,28",,"1,63","102,65",2,01/01/2025,27,RISCONTI ATTIVI RINNOVO LICENZ,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,188/00,,28/07/2024,,"46,34","56,31",,0,,24776,RINNOVO LICENZA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/10/2024,24776,01/01/2025,31/08/2025,26/10/2005,RISCONTI ATTIVI,55/05/010,"104,28",,"47,97","56,31",3,01/01/2025,27,RISCONTI ATTIVI,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,235/00,,22/10/2024,,"39,64","16,67",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,02/12/2024,24776,01/01/2025,31/08/2025,26/10/2005,RISCONTI ATTIVI,55/05/010,"104,28",,"87,61","16,67",4,01/01/2025,27,RISCONTI ATTIVI SERVIZI,68/05/507,SERVIZI COMMERCIALI,17/95,,02/12/2024,,"3,44","13,23",,0,,24776,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/12/2024,24776,01/01/2025,31/08/2025,26/10/2005,RISCONTI ATTIVI,55/05/010,"104,28",,"91,05","13,23",5,01/01/2025,27,RISCONTI ATTIVI SERVIZI,68/05/405,ALTRI COSTI P/PRODUZIONE SERVIZI,30/96,,22/12/2024,,"13,23",0,,0,,24776,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,26/10/2005,RISCONTI ATTIVI,55/05/010,"104,28",,"104,28",0,6,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"104,28",,0,,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,19/08/2025,24776,01/01/2025,31/08/2025,26/15/005,COSTI ANTICIPATI IMPORTAZIONI,55/05/010,,,,0,1,19/08/2025,11,FATT. ACQUISTO,40/00028,DHL EXPRESS (ITALY) S.R.L.,248/00,BLQZR00112936,19/08/2025,"63,77",,"63,77",,0,,40123,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/05/2005,CAPITALE SOCIALE,55/05/010,"276.227,37-",,,"276.227,37-",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,,"276.227,37","276.227,37-",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/05/2005,CAPITALE SOCIALE,55/05/010,"276.227,37-",,"276.227,37","276.227,37-",2,24/03/2025,100,AUMENTO         CAPITALE SOCIA,,,,,,,"20.000,00","296.227,37-",,0,,,CAPITALE SOCIALE,FRONTALI - MANFREDI,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/35/501,RISERVA SFP,55/05/010,"205.000,00-",,,"205.000,00-",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,,"205.000,00","205.000,00-",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/40/015,PERDITE PORTATE A NUOVO,55/05/010,"117.036,88",,,"117.036,88",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"117.036,88",,"117.036,88",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/40/015,PERDITE PORTATE A NUOVO,55/05/010,"117.036,88","117.036,88",,"117.036,88",2,29/04/2025,100,DEST.PERDITA 24,28/45/090,RISULTATO DI ESERCIZIO,,,,"147.309,10",,"264.345,98",,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/45/090,RISULTATO DI ESERCIZIO,55/05/010,"147.309,10",,,"147.309,10",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"147.309,10",,"147.309,10",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,28/45/090,RISULTATO DI ESERCIZIO,55/05/010,"147.309,10","147.309,10",,"147.309,10",2,29/04/2025,100,DEST.PERDITA 24,28/40/015,PERDITE PORTATE A NUOVO,,,,,"147.309,10",0,,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,31/05/2005,FONDO TFR LAV. DIP.,55/05/010,"11.932,59-",,,"11.932,59-",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,,"11.932,59","11.932,59-",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,34/05/006,MUTUI OLTRE ESERCIZIO,55/05/010,"28.500,90-",,,"28.500,90-",1,01/01/2025,100,G/C MUTUO > 12M,34/05/045,BANCA C/FINANZIAMENTI,,,,"28.500,90",,0,,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,34/05/006,MUTUI OLTRE ESERCIZIO,55/05/010,"28.500,90-","28.500,90",,0,2,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,,"28.500,90",0,,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,34/05/045,BANCA C/FINANZIAMENTI,55/05/010,"12.086,10-",,,"12.086,10-",1,01/01/2025,100,G/C MUTUO > 12M,34/05/006,MUTUI OLTRE ESERCIZIO,,,,,"28.500,90","40.587,00-",,0,,24776,,,
